text,font_size,font-family,font-weight,page-number,x-pos-l,x-pos-r,y-pos-l,page-width,page-height,class,file_name
"[ ] ( 25 ) 52.222-3 , Convict Labor ( JUN 2003 ) ( E . O . 11755 ). ",10,ArialMT,400,16,108,363.09,470.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 26 ) 52.222-19 , Child Labor-Cooperation with Authorities and Remedies ( JAN 2014 ) ( E . O . 13126 ). ",10,ArialMT,400,16,108,553.21,459.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 27 ) 52.222-21 , Prohibition of Segregated Facilities ( FEB 1999 ). ",10,ArialMT,400,16,108,401.47,447.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 28 ) 52.222-26 , Equal Opportunity ( MAR 2007 ) ( E . O . 11246 ). ",10,ArialMT,400,16,108,393.68,436.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 29 ) 52.222-35 , Equal Opportunity for Veterans ( JUL 2014 ) ( 38 U . S . C . 4212 ). ",10,ArialMT,400,16,108,464.28,424.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 30 ) 52.222-36 , Equal Opportunity for Workers with Disabilities ( JUL 2014 ) ( 29 U . S . C . 793 ). ",10,ArialMT,400,16,108,523.11,413.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 31 ) 52.222-37 , Employment Reports on Veterans ( JUL 2014 ) ( 38 U . S . C . 4212 ). ",10,ArialMT,400,16,108,473.11,401.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 32 ) 52.222-40 , Notification of Employee Rights Under the National Labor Relations Act ( DEC 2010 ) ",10,ArialMT,400,16,108,561,390.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( E . O . 13496 ).,10,ArialMT,400,16,108,168.01,378.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 33 ) 52.222-54 , Employment Eligibility Verification ( AUG 2013 ). ( Executive Order 12989 ). ( Not ",10,ArialMT,400,16,108,534.83,367.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
applicable to the acquisition of commercially available off-the-shelf items or certain other types of,10,ArialMT,400,16,108,535.42,355.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
commercial items as prescribed in 22.1803 .),10,ArialMT,400,16,108,304.13,344.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 34 )( i ) 52.223-9 , Estimate of Percentage of Recovered Material Content for EPA-Designated Items ",10,ArialMT,400,16,108,558.19,332.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( MAY 2008 ) ( 42 U . S . C . 6962 ( c )( 3 )( A )( ii )). ( Not applicable to the acquisition of commercially available offthe-shelf,10,ArialMT,400,16,108,569.24,321.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
items .),10,ArialMT,400,16,149.1,179.08,309.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ] ( ii ) Alternate I ( MAY 2008 ) of 52.223-9 ( 42 U . S . C . 6962 ( i )( 2 )( C )). ( Not applicable to the,10,ArialMT,400,16,144,536.92,298.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
acquisition of commercially available off-the-shelf items .),10,ArialMT,400,16,144,393.94,286.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 35 )( i ) 52.223-13 , Acquisition of EPEAT Â® -Registered Imaging Equipment ( JUN 2014 )+( E . O . s 13423 ",10,ArialMT,400,16,108,560.79,275.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
and 13514 ).,10,ArialMT,400,16,108,161.35,263.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( ii ) Alternate I ( JUN 2014 ) of 52.223-13 .,10,ArialMT,400,16,144,319.03,252.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 36 )( i ) 52.223-14 , Acquisition of EPEAT Â® -Registered Televisions ( JUN 2014 ) ( E . O . s 13423 and ",10,ArialMT,400,16,108,541.11,240.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
13514 ).,10,ArialMT,400,16,108,141.9,229.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( ii ) Alternate I ( JUN 2014 ) of 52.223-14 .,10,ArialMT,400,16,144,319.03,217.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 37 ) 52.223-15 , Energy Efficiency in Energy-Consuming Products ( DEC 2007 ) ( 42 U . S . C . 8259b ). ",10,ArialMT,400,16,108,550.36,206.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 38 )( i ) 52.223-16 , Acquisition of EPEAT Â® -Registered Personal Computer Products ( JUN 2014 ) ( E . O . s ",10,ArialMT,400,16,108,569.38,194.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
13423 and 13514 ).,10,ArialMT,400,16,108,191.92,183.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ]( ii ) Alternate I ( JUN 2014 ) of 52.223-16 .,10,ArialMT,400,16,144,327.36,171.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 39 ) 52.223-18 , Encouraging Contractor Policies to Ban Text Messaging While Driving ( AUG 2011 ) ",10,ArialMT,400,16,108,555.95,160.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 40 ) 52.225-1 , Buy American-Supplies ( MAY 2014 ) ( 41 U . S . C . chapter 83 ). ",10,ArialMT,400,16,108,454.25,148.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 41 )( i ) 52.225-3 , Buy American-Free Trade Agreements-Israeli Trade Act ( MAY 2014 ) ( 41 U . S . C . ",10,ArialMT,400,16,108,550.9,137.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"chapter 83 , 19 U . S . C . 3301 note , 19 U . S . C . 2112 note , 19 U . S . C . 3805 note , 19 U . S . C . 4001 note , Pub . ",10,ArialMT,400,16,108,566.04,125.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"L . 103-182 , 108-77 , 108-78 , 108-286 , 108-302 , 109-53 , 109-169 , 109-283 , 110-138 , 112-41 , 112-42 , and ",10,ArialMT,400,16,108,572.8,114.18,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
112-43 .,10,ArialMT,400,16,108,141.9,102.68,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ] ( ii ) Alternate I ( MAY 2014 ) of 52.225-3 .,10,ArialMT,400,16,144,326.82,91.18,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ] ( iii ) Alternate II ( MAY 2014 ) of 52.225-3 .,10,ArialMT,400,16,144,331.82,79.68,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ] ( iv ) Alternate III ( MAY 2014 ) of 52.225-3 .,10,ArialMT,400,16,144,335.02,68.18,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 42 ) 52.225-5 , Trade Agreements ( NOV 2013 ) ( 19 U . S . C . 2501 , et seq ., 19 U . S . C . 3301 note ). ",10,ArialMT,400,17,108,542.64,723.62,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 43 ) 52.225-13 , Restrictions on Certain Foreign Purchases ( JUN 2008 ) ( E . O .' s , proclamations , and ",10,ArialMT,400,17,108,561.73,712.12,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
statutes administered by the Office of Foreign Assets Control of the Department of the Treasury ).,10,ArialMT,400,17,108,536.5,700.62,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[] ( 44 ) 52.225-26 , Contractors Performing Private Security Functions Outside the United States ( JUL ",10,ArialMT,400,17,108,550.41,689.12,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"2013 ) ( Section 862 , as amended , of the National Defense Authorization Act for Fiscal Year 2008 ; 10 ",10,ArialMT,400,17,108,550.48,677.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
U . S . C . 2302 Note ).,10,ArialMT,400,17,108,192.4,666.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 45 ) 52.226-4 , Notice of Disaster or Emergency Area Set-Aside ( NOV 2007 ) ( 42 U . S . C . 5150 ). ",10,ArialMT,400,17,108,535.39,654.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 46 ) 52.226-5 , Restrictions on Subcontracting Outside Disaster or Emergency Area ( NOV 2007 ) ( 42 ",10,ArialMT,400,17,108,559.31,643.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
U . S . C . 5150 ).,10,ArialMT,400,17,108,168.52,631.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 47 ) 52.232-29 , Terms for Financing of Purchases of Commercial Items ( FEB 2002 ) ( 41 U . S . C . 4505 , ",10,ArialMT,400,17,108,565.9,620.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
10 U . S . C . 2307 ( f )).,10,ArialMT,400,17,108,191.84,608.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 48 ) 52.232-30 , Installment Payments for Commercial Items ( OCT 1995 ) ( 41 U . S . C . 4505 , 10 U . S . C . ",10,ArialMT,400,17,108,562.57,597.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
2307 ( f )).,10,ArialMT,400,17,108,145.77,585.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ X ] ( 49 ) 52.232-33 , Payment by Electronic Funds Transfer-System for Award Management ( JUL 2013 ) ",10,ArialMT,400,17,108,562.62,574.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( 31 U . S . C . 3332 ).,10,ArialMT,400,17,108,185.74,562.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 50 ) 52.232-34 , Payment by Electronic Funds Transfer - Other than System for Award Management ",10,ArialMT,400,17,108,559.29,551.14,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( JUL 2013 ) ( 31 U . S . C . 3332 ).,10,ArialMT,400,17,108,238.03,539.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 51 ) 52.232-36 , Payment by Third Party ( MAY 2014 ) ( 31 U . S . C . 3332 ). ",10,ArialMT,400,17,108,431.41,528.14,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 52 ) 52.239-1 , Privacy or Security Safeguards ( AUG 1996 ) ( 5 U . S . C . 552a ). ",10,ArialMT,400,17,108,453.13,516.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 53 )( i ) 52.247-64 , Preference for Privately Owned U . S . -Flag Commercial Vessels ( FEB 2006 ) ( 46 ",10,ArialMT,400,17,108,548.1,505.14,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
U . S . C . Appx . 1241 ( b ) and 10 U . S . C . 2631 ).,10,ArialMT,400,17,108,299.59,493.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
[ ] ( ii ) Alternate I ( APR 2003 ) of 52.247-64 .,10,ArialMT,400,17,144,331.26,482.14,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( c ) The Contractor shall comply with the FAR clauses in this paragraph ( c ), applicable to commercial services , ",10,ArialMT,400,17,72,557.15,459.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
that the Contracting Officer has indicated as being incorporated in this contract by reference to implement,10,ArialMT,400,17,72,537.77,447.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
provisions of law or Executive orders applicable to acquisitions of commercial items : ( Contracting Officer check as,10,ArialMT,400,17,72,574.98,436.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
appropriate .),10,ArialMT,400,17,72,128.67,424.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 1 ) 52.222-41 , Service Contract Labor Standards ( MAY 2014 ) ( 41 U . S . C . chapter 67 ). ",10,ArialMT,400,17,108,497.06,399.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 2 ) 52.222-42 , Statement of Equivalent Rates for Federal Hires ( MAY 2014 ) ( 29 U . S . C . 206 and 41 ",10,ArialMT,400,17,108,555.44,387.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
U . S . C . chapter 67 ).,10,ArialMT,400,17,108,193.51,376.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 3 ) 52.222-43 , Fair Labor Standards Act and Service Contract Labor Standards-Price Adjustment ",10,ArialMT,400,17,108,547.58,364.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( Multiple Year and Option Contracts ) ( MAY 2014 ) ( 29 U . S . C . 206 and 41 U . S . C . chapter 67 ).,10,ArialMT,400,17,108,517.04,353.15,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 4 ) 52.222-44 , Fair Labor Standards Act and Service Contract Labor Standards-Price Adjustment ( MAY ",10,ArialMT,400,17,108,575.33,341.65,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
2014 ) ( 29 U . S . C 206 and 41 U . S . C . chapter 67 ).,10,ArialMT,400,17,108,321.34,330.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 5 ) 52.222-51 , Exemption from Application of the Service Contract Labor Standards to Contracts for ",10,ArialMT,400,17,108,558.77,318.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"Maintenance , Calibration , or Repair of Certain Equipment-Requirements ( MAY 2014 ) ( 41 U . S . C . chapter ",10,ArialMT,400,17,108,569.26,307.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
67 ).,10,ArialMT,400,17,108,125.22,295.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 6 ) 52.222-53 , Exemption from Application of the Service Contract Labor Standards to Contracts for ",10,ArialMT,400,17,108,558.77,284.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
Certain Services-Requirements ( MAY 2014 ) ( 41 U . S . C . chapter 67 ).,10,ArialMT,400,17,108,408.66,272.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 7 ) 52.222-17 , Nondisplacement of Qualified Workers ( MAY 2014 ) ( E . O . 13495 ). ",10,ArialMT,400,17,108,474.26,261.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 8 ) 52.226-6 , Promoting Excess Food Donation to Nonprofit Organizations ( MAY 2014 ) ( 42 U . S . C . ",10,ArialMT,400,17,108,552.6,249.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
1792 ).,10,ArialMT,400,17,108,136.34,238.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 9 ) 52.237-11 , Accepting and Dispensing of $ 1 Coin ( SEP 2008 ) ( 31 U . S . C . 5112 ( p )( 1 )). ",10,ArialMT,400,17,108,508.14,226.66,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"[ ] ( 10 ) 52.222-55 , Minimum Wages Under Executive Order 13658 ( DEC 2014 ) ( Executive Order 13658 ). ",10,ArialMT,400,17,108,569.85,215.16,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
( d ) Comptroller General Examination of Record . The Contractor shall comply with the provisions of this paragraph,10,ArialMT,400,17,72,573.87,192.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( d ) if this contract was awarded using other than sealed bid , is in excess of the simplified acquisition threshold , ",10,ArialMT,400,17,72,559.44,180.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"and does not contain the clause at 52.215-2 , Audit and Records - Negotiation . ",10,ArialMT,400,17,72,416.63,169.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( 1 ) The Comptroller General of the United States , or an authorized representative of the Comptroller ",10,ArialMT,400,17,108,549.84,143.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"General , shall have access to and right to examine any of the Contractor ' s directly pertinent records ",10,ArialMT,400,17,108,547.9,132.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
involving transactions related to this contract .,10,ArialMT,400,17,108,307.51,120.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( 2 ) The Contractor shall make available at its offices at all reasonable times the records , materials , and ",10,ArialMT,400,17,108,562.05,95.17,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"other evidence for examination , audit , or reproduction , until 3 years after final payment under this contract ",10,ArialMT,400,17,108,574.34,83.67,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"or for any shorter period specified in FAR Subpart 4.7 , Contractor Records Retention , of the other clauses ",10,ArialMT,400,17,108,575.45,72.18,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"of this contract . If this contract is completely or partially terminated , the records relating to the work ",10,ArialMT,400,18,108,543.17,723.62,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
terminated shall be made available for 3 years after any resulting final termination settlement . Records,10,ArialMT,400,18,108,559.88,712.12,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
relating to appeals under the disputes clause or to litigation or the settlement of claims arising under or,10,ArialMT,400,18,108,560.45,700.62,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"relating to this contract shall be made available until such appeals , litigation , or claims are finally resolved . ",10,ArialMT,400,18,108,575.45,689.12,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( 3 ) As used in this clause , records include books , documents , accounting procedures and practices , and ",10,ArialMT,400,18,108,568.21,663.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"other data , regardless of type and regardless of form . This does not require the Contractor to create or ",10,ArialMT,400,18,108,559.9,652.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
maintain any record that the Contractor does not maintain in the ordinary course of business or pursuant,10,ArialMT,400,18,108,568.79,640.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
to a provision of law .,10,ArialMT,400,18,108,199.08,629.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( e )( 1 ) Notwithstanding the requirements of the clauses in paragraphs ( a ), ( b ), ( c ), and ( d ) of this clause , the ",10,ArialMT,400,18,72,544.42,603.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"Contractor is not required to flow down any FAR clause , other than those in this paragraph ( e )( 1 ) of this ",10,ArialMT,400,18,72,528.31,592.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"paragraph in a subcontract for commercial items . Unless otherwise indicated below , the extent of the flow down ",10,ArialMT,400,18,72,563.86,580.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
shall be as required by the clause-,10,ArialMT,400,18,72,224.22,569.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( i ) 52.203-13 , Contractor Code of Business Ethics and Conduct ( APR 2010 ) ( 41 U . S . C . 3509 ). ",10,ArialMT,400,18,144,559.14,543.63,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
"( ii ) 52.219-8 , Utilization of Small Business Concerns ( OCT 2014 ) ( 15 U . S . C . 637 ( d )( 2 ) and ( 3 )), in ",10,ArialMT,400,18,144,574.16,532.13,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
all subcontracts that offer further subcontracting opportunities . If the subcontract ( except,10,ArialMT,400,18,144,533.08,520.64,612,792,no,f76ef4b3f94cbb942e0b8c1081d22274bd427c27.file.pdf.tetml
